Unnamed: 0,content,link to post,Unnamed: 3,time frame,Unnamed: 5,Unnamed: 6,name 1,name 2,title,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,is_within_12_months
urn:li:ugcPost:6873360139076833280,"Quick question for my colleagues in the same season of their career as me. Have you focused on growing your LinkedIn connections and presence? 

Is it a priority for you?

Would you want to learn how to grow your presence specifically in your target demographic? 

I'm running some upcoming events to show you how. Drop a comment if you would like to come or vote on the post and someone from my team can reach out. 

#leadership #networking #marketing",https://www.linkedin.com/feed/update/urn:li:ugcPost:6873360139076833280,,3 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
urn:li:ugcPost:6872197601094074368,"How important is it for EVERY person at your company to have a personal Brand? 

Plenty of content is being published today about how important it is for CEOs, Founders, and Spokespeople of companies to have a strong personal brand.

Do you think every person at the company should be engaging in some kind of personal brand building activity?",https://www.linkedin.com/feed/update/urn:li:ugcPost:6872197601094074368,,3 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
urn:li:ugcPost:6871476610038566912,"If I asked you to 10X your outbound strategy today, would you be able to? 

How many people are using a dialer and calling one person at a time?

How many people are automatically sending emails out of only one domain? 

How many people are still manually researching some personalization for their prospects?

What if I told you I could teach you how to automate and 10X all of your current outbound strategies AND teach you how to collect the data points you need to feed these machines? 

Join me and my friends Jesse Ouellette and Cody James at our event to learn about how we do this for our respective businesses.

Link is in the comments for the event!

#sales #leadership #business",https://www.linkedin.com/feed/update/urn:li:ugcPost:6871476610038566912,,3 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,1.0,,,False
urn:li:activity:6867466234871459840,State of LinkedIn in a photo...,https://www.linkedin.com/feed/update/urn:li:activity:6867466234871459840,,3 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
urn:li:ugcPost:6867102070965604352,"How much sales tech is too much sales tech?

There are countless amounts of data providers, scrapers, web crawlers, CRMs, document signing platforms, etc. 

At what point is it too much and your data just becomes noise? 

In my high school physics class, we were learning about reducing friction and my teacher asked how much silicon should we use to grease model train tracks. 

She reminded us that you need to put on a perfect amount. Not too much and not too little. Too much and the silicon becomes it's own source of friction. Too little and the object won't overcome the friction. 

It's easy to get lost down the rabbit hole of using too many tools and every company is different. There's no one catch all answer for what is too many tools.

#sales #startups",https://www.linkedin.com/feed/update/urn:li:ugcPost:6867102070965604352,,3 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
urn:li:activity:6861299687861821440,"I met one of my Startup Heroes today!

Thanks for sitting down for the interview Tim Draper 

#websummit #10XIncubator #startups #entrepreneurs",https://www.linkedin.com/feed/update/urn:li:activity:6861299687861821440,,3 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
urn:li:ugcPost:6858768979708669952,"What channels are you finding the most value for your personal development or business?

Is it LinkedIn, Facebook, Instagram, or even Tik Tok?!

Where I am finding value most these days are in groups that some call ""Dark Social"" 

Dark Social groups are groups that are private and exist on major social channels or ride along them. These groups are Facebook Groups, Slack Communities, Discord Servers etc. 

Here are some of my favorite groups/people that run them. Does anyone have any other suggestions?

Salesborgs by Justin Michael 
HYPCCCYCL by Julia Nimchinski
RevGenius by Jared Robin
SaaS Pirates by Jesse Ouellette
Gil's Crypto and puns by Gil Eyal

And these are to just name a few. I'm a member of over 15 communities and I'm exploring where else I can provide value.",https://www.linkedin.com/feed/update/urn:li:ugcPost:6858768979708669952,,3 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
urn:li:ugcPost:6858421658076626945,"What's your favorite Growth Hack right now? 

Mine is that LinkedIn allows you to invite 1000 people to an event per week per attendee. I have seen between a 15-20% opt in rate. Get a couple people together to support the event and you could get a huge registration list? 

Leave a comment of your favorite growth hack to capture your Ideal Customer's attention.

#growth #linkedin #growthhacking",https://www.linkedin.com/feed/update/urn:li:ugcPost:6858421658076626945,,3 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,1.0,,,False
urn:li:activity:6856601693136674816,"Great Leaders are like a tough love coach more than a commander. Realized it was #nationalbossesday over the weekend. Whether that is a real thing or not, it inspired me to give shout outs to those that have impacted who I am. 

Thank you Jared Yellin for challenging me to always think bigger and inviting me to come on the moonshot to launch 10,000 tech companies in 10 years. Let's keep rocking onward!

James Coyle thank you for exposing me to a diverse set of industries, their challenges, and how to provide value for all of them. At the Chamber, I laid the ground work for processes I will use forever. 

Dennis Gerber thank you bringing me under your wing and not only teaching me what working in the business world was actually like but also teaching me how to think critically. 

craig zappa thank you for taking a risk on me and letting me coach gymnastics despite having zero experience. The flexibility and opportunity the gym provided for me helped me pay for college and graduate with no student loan debt. Forever grateful for this foundation.",https://www.linkedin.com/feed/update/urn:li:activity:6856601693136674816,,3 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
urn:li:activity:6856250311544197120,Watch us to see live pitches!,https://www.linkedin.com/feed/update/urn:li:activity:6856250311544197120,,3 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
urn:li:ugcPost:6854128493706391553,"DKIM, SEP, MQL, ICP, SPF, MVP, ICO, CSR, BDR...acronyms are a barrier in your culture

At 10X Incubator, things move incredibly fast. We have calls with farming data integration tools that are currently selling right into Social platform companies that are in product development right into Blockchain company meetings about fundraising.

Hat Tip to our Chief Product Officer Seth Winters, we are banning all acronym usage. Acronyms make it difficult for new hires to get onboarded and feel included. I know our cofounders feel the same way. 

Also, there could be confusion that no one is asking about and we need to get information transferring across our team.",https://www.linkedin.com/feed/update/urn:li:ugcPost:6854128493706391553,,3 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
urn:li:ugcPost:6853691935979253760,"How are you formatting your content on LinkedIn?

LinkedIn is an interesting platform because very few people actually post on it. (This is obvious because your newsfeed is still filled with fake activity like the fact that my friends are liking posts.)

LinkedIn rewards users that can post content that retains users on the page. Whatever you can do to stop the scroll will be rewarded by LinkedIn.

Alex Lieberman seems to be taking a twitter approach and using very few characters but staying punchy just like twitter.

Justin Michael is creating long form content that gives away 10% of what he usually shares in his micro-community, ""Salesborgs""

Jesse Ouellette is breaking the internet with polls that make you question your beliefs and then you are rewarded with social proof or punished with being outside of the crowd (or vice versa depending on how you look at it)

What other formats for written content are you seeing on LinkedIn and what's the best way to go?

#linkedin #10X #10XIncubator #startups #entrepreneurship #SaaS",https://www.linkedin.com/feed/update/urn:li:ugcPost:6853691935979253760,,3 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
urn:li:ugcPost:6853326220143161344,"I'm back baby! After working double time to get some new team members onboarded, my social posting is back. To my LinkedIn Influencer friends, what have I missed?

#10XIncubator


Rhett Power Amanda Banks Glenn Best Radia Carr Justin Michael Jesse Ouellette Patrick William Joyce Jon Selig",https://www.linkedin.com/feed/update/urn:li:ugcPost:6853326220143161344,,3 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,1.0,,,False
urn:li:activity:6852302982063636480,10X Incubator is hiring in a REALLY big way and I am sure someone you know is looking for amazing opportunity. Take a look at all of the openings and apply ASAP because these positions will fill quickly:,https://www.linkedin.com/feed/update/urn:li:activity:6852302982063636480,,3 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,1.0,,,,,False
urn:li:ugcPost:6845710125349531648,"The CrossFit of GTM is launching today. Join and take a look at what it looks like for Marketers to switch place with Sellers and Sellers to switch places with Marketers. 

Such an innovative format with top tier coaches! Thanks to <Ä
B Scott Leese for being up first today!

Thanks for the invite Justin Michael Julia Nimchinski

Join at hypcccycl.com!",https://www.linkedin.com/feed/update/urn:li:ugcPost:6845710125349531648,,4 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
urn:li:activity:6845121776356233216,"Who really drives Revenue? Marketing or Sales?

The age old question is to figure out what is the 20% of activity that is bringing you 80% of your results, and what's the 80% of activity that's giving you nothing. 

Many of us are in the game to sell money at a discount but communicating the message effectively is the difficult question. 

Enter the GTM Games by HYPCCCYCL. An event that has marketers and sellers switch places to test their skills and learn from each other. 

There can only be one winner. Watch to see if I will come out on top. 

Sign up here Hypcccycl.com Justin Michael Julia Nimchinski

To all of my co-founders out there, come watch your VP of Growth show off his Sales chops this week. #gtmgames #sales #marketing #growth #10X #10Xincubator",https://www.linkedin.com/feed/update/urn:li:activity:6845121776356233216,,4 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
urn:li:activity:6844451930085851136,"What happens when sellers switch places with marketers? What happens when marketers switch places with sellers?

Im so excited to announce Ill be competing in the HYPCCCYCL games as a marketer!

Thank you to Justin Michael for inviting me and Im excited for our first session on negotiation. 

Sign up at https://hypcccycl.com

Lets rock! Julia Nimchinski 

Thank you to the sponsors!

ZoomInfo Chili Piper UserGems =Ž Sendoso ConnectAndSell, Inc CloudLead.co Sonar Membrain.com PerceptionPredict regie.ai Slintel Orum",https://www.linkedin.com/feed/update/urn:li:activity:6844451930085851136,,4 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
urn:li:activity:6833728609295859712,"Start complaining about your life. 

Every week, 10X Incubator receives over 150 idea submissions. The very best ideas are the ones that solve a problem the potential co-founder wants to solve for themselves. 

They of course have a revenue mode, but that is just to keep their solution alive. 

Our very best founders solve for problems they face everyday. 

So I invite you to start complaining about your life and questioning why things are the way they are. 

Maybe we can automate a solution, maybe we can connect the missing pieces to create a more enjoyable experience, maybe we can start a tech company together to solve the problem. 

Youll never know unless you start complaining. 

 #tech #founders #growth #startups #innovation #10Xincubator #leadership",https://www.linkedin.com/feed/update/urn:li:activity:6833728609295859712,,4 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
urn:li:ugcPost:6829782314843705344,"Many people are asking, how can they make their idea submission stronger?

Check out this video to learn how! 

10X Incubator Jared Yellin",https://www.linkedin.com/feed/update/urn:li:ugcPost:6829782314843705344,,4 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
urn:li:ugcPost:6829493241604280321,"Everyone always asks what kinds of ideas we are looking for.

Heres a quick view of what we are looking for on a broad scale  

Submit your ideas at 10Xincubator.com!",https://www.linkedin.com/feed/update/urn:li:ugcPost:6829493241604280321,,4 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
urn:li:ugcPost:6828697263234138112,"Its idea review day! Who has a tech idea they want to bring to life with 10X Incubator? 

Submit at 10Xincubator.com

Jared Yellin 

 #startup #tech #innovation #startups #funding #funding #fintech #entrepreneurship",https://www.linkedin.com/feed/update/urn:li:ugcPost:6828697263234138112,,4 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
urn:li:ugcPost:6828667277664116736,"LinkedIn has over 740 million users. Only 3 million users (less than 1%) post anything on LinkedIn. 

These 3 million users are responsible for the 9 billion impressions made per year. 

What is your plan for LinkedIn for your business?

#10XIncubator #10X

#linkedin #business #marketing #socialmedia #onlinemarketing",https://www.linkedin.com/feed/update/urn:li:ugcPost:6828667277664116736,,4 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
urn:li:activity:6828458258240462848,"Its GO time at the 10X Incubator!!

Who has a tech idea?

Submit at 10xincubator.com",https://www.linkedin.com/feed/update/urn:li:activity:6828458258240462848,,4 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
urn:li:ugcPost:6828118814958338048,"Does anyone know of some awesome WhatsApp or discord groups for entrepreneurs, salespeople, revenue generators, or even just kick ass people?

Recently, I joined one with an invite from Justin Michael and the insights and sharing of research is absolutely phenomenal. 

I would love to get involved and help to add value in any other groups that people have!

Maybe I should start our own 10X Public Slack Channel >",https://www.linkedin.com/feed/update/urn:li:ugcPost:6828118814958338048,,4 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
urn:li:ugcPost:6827667537220657152,"The world is filled with good people, period. 

When you need help, just ask for it. People are much more willing to assist you than you think. Lets jump into this week with some gratified and enthusiasm for what is about to come.",https://www.linkedin.com/feed/update/urn:li:ugcPost:6827667537220657152,,4 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
urn:li:activity:6825946521339486208,"On today's portfolio mastermind, I outlined a tech stack strategy that our Founders can use to increase the top of their funnel and move qualified leads through a buying window. 

Much of it was outlined in this book by Justin Michael called Tech Powered Sales. I recommend this book to be in every Sales, Revenue Operation, and Business Owner's book shelf as it has massive value packed into it. 

This is easily a 5 star book and you should pick it up on Audible or Kindle! #sales #marketing #strategy #business #startup #tech #digitalmarketing #startups #leadgeneration #entrepreneurship #entrepreneur",https://www.linkedin.com/feed/update/urn:li:activity:6825946521339486208,,4 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
urn:li:ugcPost:6823333358139936768,I'm genuinely curious and I want to steal this from my friend Radia Carr,https://www.linkedin.com/feed/update/urn:li:ugcPost:6823333358139936768,,4 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
urn:li:ugcPost:6821542598293905408,This is the most exciting thing I have ever been a part of. 10X Incubator is going to change the world of entrepreneurship and startups. If you have an idea that you want to submit to be apart of the 10X Incubator submit now at 10Xincubator.com! #tech #Innovation #startup #10X #GrantCardone #JaredYellin #10XIncubator,https://www.linkedin.com/feed/update/urn:li:ugcPost:6821542598293905408,,4 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
urn:li:activity:6818987329970049024,Big things happening!,https://www.linkedin.com/feed/update/urn:li:activity:6818987329970049024,,4 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
urn:li:activity:6818969409646821376,"Are there any copywriters/marketers in my network that are looking for work. A great company led by Kay Salerno is looking for for some marketing assistance! 

#hiring #marketing #recruiting #digitalmarketing #network #socialmedia",https://www.linkedin.com/feed/update/urn:li:activity:6818969409646821376,,4 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
urn:li:ugcPost:6816763177171202048,"Advancement means opportunities but how do we arrive at that advancement?

Take, for example, the issue of switching everyone to electric cars on our current electrical grid. A recent study showed that in NJ if 50% of people switched to electric cars we would have to double the amount of our current electricity. 

Our grid would not be able to support everyone plugging their cars in at the same time every night. But what if AI was able to control who was charging at what time to be able to stop the grid from overloading?

In the interest of Extreme Ownership, I admit I am no expert in electricity or AI technology, but is there anyone watching this that is and has a solution to this issue? 

Submit Your Tech Idea Here: www.cilapartner.com

#Innovation #AI #Tech #OnAMission #WorldChange #Entrepreneurship",https://www.linkedin.com/feed/update/urn:li:ugcPost:6816763177171202048,,4 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
urn:li:ugcPost:6816460849100681216,"If everything is your fault, everything can be fixed by you.

This is a philosophy I try to live by, the idea of Extreme Ownership (from the book by the same name). By admitting not only what I know, but what I don't know, I can take control because it is always my fault- I did not provide the resources, I did not listen to my experts, etc. Only by admitting my fault can I begin to take back control and work directly with my team to use everyone's expertise to achieve results.

My question for all of you today is what kind of leader do you want to become?

And do you have a tech idea that will help you become that leader?

Submit Your Tech Idea Here: www.cilapartner.com

#Entrepreneurship #ExtremeOwnership #Leadership #Responsibility",https://www.linkedin.com/feed/update/urn:li:ugcPost:6816460849100681216,,4 years ago,outboundphd,ACoAABY8znUBoq8OpBYts8DPbLPuOXY0fThy2NY,Eric,Nowoslawski,Founder Growth Engine X | Clay Enterprise Partner,https://media.licdn.com/dms/image/v2/C4D03AQF0zwNeNIm1yA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1627946879578?e=1754524800&v=beta&t=40M-TlEx3lta297kWxry1Sy4gwRFF0gCBjeW2mzdJpw,,,,,,False
